diagnosticID,materialSampleID,measurementType,verbatimMeasurementType,verbatimMeasurementUnit,verbatimMeasurementValue,measurementValue,measurementUnit,measurementMethod,measurementSide,measurementRemarks,measurementAccuracy,measurementDeterminedDate,sampleType,diseaseLineage,genotypeMethod,diseaseTested,diseaseTestedPositiveCount,specimenDisposition,diseaseDetected,fatal,testMethod,quantityDetected,dilutionFactor,cycleTimeFirstDetection,diagnosticLab,zeScore,ageEstimationMethod,verbatimAgeValue,ageValue,ageUnit,materialSampleType,materialSampleCondition,reproductiveCondition,measurementDeterminedBy,measurementMethodURI,derivedDataType,derivedDataFormat,derivedDataURI,derivedDataFilename,PARInMicroMolQuantaMetersSquaredPerSecond,PARMethod,coralColonyHeightInCentimeters,coralColonyWidth1InCentimeters,coralColonyWidth2InCentimeters,coralColonyColorWatch,coralColonyColorWatch2,coralColonyTissueLoss,coralColonyTissueLossPercent,diseaseObservedName,diseaseObservedPrevalencePercent,coralColonyCyanobacteriaContact,coralColonyCyanobacteriaContactPercent,coralColonyCyanobacteriaOvergrown,coralColonyTurfContact,coralColonyTurfContactPercent,coralColonyTurfOvergrown,coralColonyAlgalContact,coralColonyAlgalcontactsNumber,coralColonyAlgalContactTypes,coralColonyMacroalgalContact,coralColonyMacroalgalContactsNumber,coralColonyMacroalgalContactTypes,coralColonyCCAContact,coralColonyCCAContaactPercent,coralColonyCCAOvergrown,coralColonySeagrassContact,coralColonyParrotfishBites,coralColonyInvertebrateContactTypes,coralColonycoralContactTypes,coralColonySedimentContact,bcid,expeditionCode,projectId,
4c16f5a0f92157ac42c7eb88c1f0d82a,6303,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD24c16f5a0f92157ac42c7eb88c1f0d82a,release1,300,
0fccbced9c6c9678a2f07b8bd7a6006e,6414,,,,,,,,,Individual swabs tested,,,swabbing,,,Bd,1,,TRUE,FALSE,unspecified PCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD20fccbced9c6c9678a2f07b8bd7a6006e,release1,300,
bc64948af955618d1df5d482d36470fb,31866,,,,,,,,,Individual swabs tested; Date range 2013-10-27 to 2013-10-27,,,swabbing,,,Bd,11,,TRUE,FALSE,quantitative PCR,,,,lab of Principal Investigator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsQ2bc64948af955618d1df5d482d36470fb,release2,300,
17b77253f9e7fad9ef43cee1ba9b44b5,6080,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,2,,TRUE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD217b77253f9e7fad9ef43cee1ba9b44b5,release1,300,
f59a24983069630f604a32d864d26504,33248,,,,,,,,,Individual swabs tested; Date range 2012-10- to 2012-10-,,,swabbing,,,Bd,27,,TRUE,FALSE,quantitative PCR,,,,lab of Principal Investigator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsQ2f59a24983069630f604a32d864d26504,release2,300,
c5e86642bf74c43fc7f4926a25ef2028,6346,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2c5e86642bf74c43fc7f4926a25ef2028,release1,300,
45efbdc8f8d80ef988aa6a830395684d,30916,,,,,,,,,Individual swabs tested; Date range 2006-12-3 to 2007-1-2,,,swabbing,,,Bd,1,,TRUE,FALSE,quantitative PCR,,,,lab of Principal Investigator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsQ245efbdc8f8d80ef988aa6a830395684d,release2,300,
493ffebf18b0e46a2b01b1aef3118bb3,53,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2493ffebf18b0e46a2b01b1aef3118bb3,zawacki,222,
39b2202dd044d5019a53526f28a30a5c,74,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV239b2202dd044d5019a53526f28a30a5c,zawacki,222,
600285e794425555927216ff80a71d4b,6582,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2600285e794425555927216ff80a71d4b,release1,300,
e94c587684bcf7b50a1e5a596ffe9419,5989,,,,,,,,,Individual swabs tested; Date range= 2004-9- to 2004-12-,,,swabbing,,,Bd,1,,TRUE,FALSE,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2e94c587684bcf7b50a1e5a596ffe9419,release1,300,
476d46d0cefe2a489e6fca124890fac3,6809,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2476d46d0cefe2a489e6fca124890fac3,release1,300,
9b612cd65b960288e59338969fc67e37,6804,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD29b612cd65b960288e59338969fc67e37,release1,300,
573d99e964bba8ba725ddfe03c888622,6806,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2573d99e964bba8ba725ddfe03c888622,release1,300,
a32b9648d9378610f3569c61a9b12525,6637,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2a32b9648d9378610f3569c61a9b12525,release1,300,
21093481890173207856ad1c81b476f6,6638,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD221093481890173207856ad1c81b476f6,release1,300,
3dbeffd2fa181dec729a32a7a9aa42ee,6256,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD23dbeffd2fa181dec729a32a7a9aa42ee,release1,300,
dbc1df744bc48fef6057c01d993ae2d8,6255,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2dbc1df744bc48fef6057c01d993ae2d8,release1,300,
fb8da32b76e8e2e63a737d6996f54fcf,5927,,,,,,,,,Individual swabs tested,,,swabbing,,,Bd,1,,TRUE,FALSE,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2fb8da32b76e8e2e63a737d6996f54fcf,release1,300,
a64158d008bc6112bde05088b3bfbb77,31922,,,,,,,,,Individual swabs tested;,,,swabbing,,,Bd,16,,TRUE,FALSE,quantitative PCR,,,,lab of Principal Investigator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsQ2a64158d008bc6112bde05088b3bfbb77,release2,300,
84bdbf2ccc93697789b470f82282306f,6604,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD284bdbf2ccc93697789b470f82282306f,release1,300,
e5b9a4137212f3b87ce69c555b17c1da,734,,,,,,,,,,,,swabbing,,,Bd,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2e5b9a4137212f3b87ce69c555b17c1da,zawacki,222,
e6c580a89bbcdff519b95d625d6d1377,733,,,,,,,,,,,,swabbing,,,Bd,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2e6c580a89bbcdff519b95d625d6d1377,zawacki,222,
eb627dbc34b523ad4c02e39ac1d463f9,742,,,,,,,,,,,,swabbing,,,Bd,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2eb627dbc34b523ad4c02e39ac1d463f9,zawacki,222,
40e816cf01870a4fa708f5caeddfa146,732,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV240e816cf01870a4fa708f5caeddfa146,zawacki,222,
ed470b1a820991331fc1d26a44a4b2a1,745,,,,,,,,,,,,swabbing,,,Bd,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2ed470b1a820991331fc1d26a44a4b2a1,zawacki,222,
47d50a9be904addfe0795dbd03f85984,731,,,,,,,,,,,,swabbing,,,Bd,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV247d50a9be904addfe0795dbd03f85984,zawacki,222,
450d0b2a4e01195f1519e4873d82f2dd,728,,,,,,,,,,,,swabbing,,,Bd,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2450d0b2a4e01195f1519e4873d82f2dd,zawacki,222,
13627113a61b91a757d8ad588a8e5dd2,729,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV213627113a61b91a757d8ad588a8e5dd2,zawacki,222,
975c16cb6482db14b995623b1e9acd78,730,,,,,,,,,,,,swabbing,,,Bd,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2975c16cb6482db14b995623b1e9acd78,zawacki,222,
74088e890d02e438e7292d5a102d5ea3,744,,,,,,,,,,,,swabbing,,,Bd,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV274088e890d02e438e7292d5a102d5ea3,zawacki,222,
c797fec049d8b3fb1daca81461e1f296,741,,,,,,,,,,,,swabbing,,,Bd,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2c797fec049d8b3fb1daca81461e1f296,zawacki,222,
11148d672870d8ae3b55ce4a07f1d5c4,738,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV211148d672870d8ae3b55ce4a07f1d5c4,zawacki,222,
79fd9820c5e656be36e20099ac632d0a,737,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV279fd9820c5e656be36e20099ac632d0a,zawacki,222,
879bd91542e2af132aebed86fa8a9e9c,736,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2879bd91542e2af132aebed86fa8a9e9c,zawacki,222,
9ec5adab48f7a272656a0a5ec3266530,746,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV29ec5adab48f7a272656a0a5ec3266530,zawacki,222,
2ec28dc19488af70e2b7f20b8f3b1fbf,747,,,,,,,,,,,,swabbing,,,Bd,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV22ec28dc19488af70e2b7f20b8f3b1fbf,zawacki,222,
a9594bc45b6fc9e39638286ea63be7ae,735,,,,,,,,,,,,swabbing,,,Bd,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2a9594bc45b6fc9e39638286ea63be7ae,zawacki,222,
aae3ff115bfb0f6be4001b36a36059a9,740,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2aae3ff115bfb0f6be4001b36a36059a9,zawacki,222,
e3e1defb791e220a5e715f38c1d0a3d4,739,,,,,,,,,,,,swabbing,,,Bd,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2e3e1defb791e220a5e715f38c1d0a3d4,zawacki,222,
adc46f8a5f787f180a4e5f9b07c5c00e,743,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2adc46f8a5f787f180a4e5f9b07c5c00e,zawacki,222,
3b35a78df7ac40f2617e8471a07a16ff,30927,,,,,,,,,Individual swabs tested; Date range 2006-11-14 to 2006-11-16,,,swabbing,,,Bd,2,,TRUE,FALSE,quantitative PCR,,,,lab of Principal Investigator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsQ23b35a78df7ac40f2617e8471a07a16ff,release2,300,
442999d4367d875b9d0ccf960a0a5a3f,31930,,,,,,,,,Individual swabs tested;,,,swabbing,,,Bd,41,,TRUE,FALSE,quantitative PCR,,,,lab of Principal Investigator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsQ2442999d4367d875b9d0ccf960a0a5a3f,release2,300,
9600ec12fa5500beac03f24eb9a46aac,2289,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,10,,TRUE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD29600ec12fa5500beac03f24eb9a46aac,release1,300,
1d6e44fe3eb371ec2551b4c54dbd5f08,6723,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD21d6e44fe3eb371ec2551b4c54dbd5f08,release1,300,
2ebb6de19e8f8cdf5c0074c5e136285d,7060,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD22ebb6de19e8f8cdf5c0074c5e136285d,release1,300,
7364ff5f4785518cbbe7540347821315,7059,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD27364ff5f4785518cbbe7540347821315,release1,300,
2cb92ead7ebf9a0d649f0de04965b832,6238,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD22cb92ead7ebf9a0d649f0de04965b832,release1,300,
2bc2377cdb40d2c71092af7e9ed83ce4,6239,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD22bc2377cdb40d2c71092af7e9ed83ce4,release1,300,
402ae7dd75ee3b459d82ee830389a066,6240,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,2,,TRUE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2402ae7dd75ee3b459d82ee830389a066,release1,300,
ea09ec483c24947be1a918da8a42c852,6241,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2ea09ec483c24947be1a918da8a42c852,release1,300,
24348e8b3618bc653e64600e716a5562,105,,,,,,,,,,,,swabbing,,,Bd,,,TRUE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV224348e8b3618bc653e64600e716a5562,zawacki,222,
463c67950aa3e65b3a54d3ddc5c78201,103,,,,,,,,,,,,swabbing,,,Bd,,,TRUE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2463c67950aa3e65b3a54d3ddc5c78201,zawacki,222,
9fea2d7e9a5d1f2a6993fb44b9e9d8d1,104,,,,,,,,,,,,swabbing,,,Bd,,,TRUE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV29fea2d7e9a5d1f2a6993fb44b9e9d8d1,zawacki,222,
a660a0dff63de60f1a231e31777fbdc9,106,,,,,,,,,,,,swabbing,,,Bd,,,TRUE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2a660a0dff63de60f1a231e31777fbdc9,zawacki,222,
344e7b079995aa7c4706c8a4acbb1c6c,107,,,,,,,,,,,,swabbing,,,Bd,,,TRUE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2344e7b079995aa7c4706c8a4acbb1c6c,zawacki,222,
0a8ac2fe0224577cb7d183e276a3cd43,108,,,,,,,,,,,,swabbing,,,Bd,,,TRUE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV20a8ac2fe0224577cb7d183e276a3cd43,zawacki,222,
458c1c60cc63ea4236374a6d75eb98f0,109,,,,,,,,,,,,swabbing,,,Bd,,,TRUE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2458c1c60cc63ea4236374a6d75eb98f0,zawacki,222,
3d3bcc139ca4c4b4d41a404ac33975cc,110,,,,,,,,,,,,swabbing,,,Bd,,,TRUE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV23d3bcc139ca4c4b4d41a404ac33975cc,zawacki,222,
fce156a31e0a13455b8636b96a75c3fc,111,,,,,,,,,,,,swabbing,,,Bd,,,TRUE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2fce156a31e0a13455b8636b96a75c3fc,zawacki,222,
1d6ca2f1be0279b0acee2f5fe10af765,3230,,,,,,,,,Individual swabs tested,,,swabbing,,,Bd,1,,TRUE,FALSE,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD21d6ca2f1be0279b0acee2f5fe10af765,release1,300,
a742f205e1e15b963a8eaf03bbc8a6c8,3231,,,,,,,,,Individual swabs tested,,,swabbing,,,Bd,1,,TRUE,FALSE,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2a742f205e1e15b963a8eaf03bbc8a6c8,release1,300,
69405f116b5bc53a322d2916337e3150,32251,,,,,,,,,Individual swabs tested; Date range 2010-11-1 to 2010-11-1,,,swabbing,,,Bd,5,,TRUE,FALSE,unspecified PCR,,,,lab of Principal Investigator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsQ269405f116b5bc53a322d2916337e3150,release2,300,
c4768ff63884f892ab244d723a382112,6060,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2c4768ff63884f892ab244d723a382112,release1,300,
082c599fe0cf03f161756c3e5d8a3d7e,31905,,,,,,,,,Individual swabs tested; Date range 2006-10-10 to 2006-10-10,,,swabbing,,,Bd,1,,TRUE,FALSE,quantitative PCR,,,,lab of Principal Investigator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsQ2082c599fe0cf03f161756c3e5d8a3d7e,release2,300,
755493f35e73d2d3eb32de587ea40308,6071,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2755493f35e73d2d3eb32de587ea40308,release1,300,
d66b1041dbcc9f10034de5e7bccf4a52,6283,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,3,,TRUE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2d66b1041dbcc9f10034de5e7bccf4a52,release1,300,
949499ba832476359c0582ed125bbd4e,6278,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,3,,TRUE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2949499ba832476359c0582ed125bbd4e,release1,300,
e57dadeab071a1e37866cc01029019dd,6281,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2e57dadeab071a1e37866cc01029019dd,release1,300,
48242861f3d38e01d3611ba361f7bfad,27911,,,,,,,,,Individual swabs tested; Date range 2008-9-24 to 2008-9-24,,,swabbing,,,Bd,17,,TRUE,FALSE,quantitative PCR,,,,lab of Principal Investigator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsQ248242861f3d38e01d3611ba361f7bfad,release2,300,
01c2cf8be554992b6950ac62daaf55c8,6032,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD201c2cf8be554992b6950ac62daaf55c8,release1,300,
c4e4f000313f11bc47706c04856ca7fb,26601,,,,,,,,,Individual swabs tested; Date range 2012-10- to 2012-10-,,,swabbing,,,Bd,0,,FALSE,FALSE,quantitative PCR,,,,lab of Principal Investigator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsQ2c4e4f000313f11bc47706c04856ca7fb,release2,300,
3299888d6c4e4a9bdb28434ec048004b,26602,,,,,,,,,Individual swabs tested; Date range 2012-10- to 2012-10-,,,swabbing,,,Bd,0,,FALSE,FALSE,quantitative PCR,,,,lab of Principal Investigator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsQ23299888d6c4e4a9bdb28434ec048004b,release2,300,
d495a32c759aace652f4f6d68912c10f,6369,,,,,,,,,Individual swabs tested,,,swabbing,,,Bd,0,,FALSE,FALSE,unspecified PCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2d495a32c759aace652f4f6d68912c10f,release1,300,
9062b62929623d345d0aae3dd80314fe,6370,,,,,,,,,Individual swabs tested,,,swabbing,,,Bd,0,,FALSE,FALSE,unspecified PCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD29062b62929623d345d0aae3dd80314fe,release1,300,
28b7a2e6c69d67d01039f33ab599175c,6584,,,,,,,,,Individual swabs tested,,,swabbing,,,Bd,5,,TRUE,FALSE,unspecified PCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD228b7a2e6c69d67d01039f33ab599175c,release1,300,
10c517403072088b4a81e0a3f7aaca54,6812,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD210c517403072088b4a81e0a3f7aaca54,release1,300,
0bd3e6e77607c365616567d60da1e1d5,6814,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD20bd3e6e77607c365616567d60da1e1d5,release1,300,
2fee5ad285900d880a105f80a90d5533,6106,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD22fee5ad285900d880a105f80a90d5533,release1,300,
