country,locality,yearCollected,eventID,principalInvestigator,samplingProtocol,sampleCollectionDeviceEvent,collectorList,continentOcean,municipality,county,dayCollected,locationID,locationRemarks,decimalLatitude,decimalLongitude,decimalLatitudeEnd,decimalLongitudeEnd,depthOfBottomInMeters,eventEnteredBy,habitat,environmentalMedium,horizontalDatum,island,islandGroup,waterBody,landowner,verbatimLocality,maximumDepthInMeters,maximumElevationInMeters,verbatimElevation,verbatimEventDate,coordinateUncertaintyInMeters,coordinatePrecision,georeferenceProtocol,microHabitat,minimumDepthInMeters,verbatimDepth,minimumElevationInMeters,monthCollected,permitInformation,eventRemarks,stateProvince,taxTeam,timeOfDay,verbatimLatitude,verbatimLongitude,fundingSource,fieldNotes,substratum,earliestEonOrLowestEonothem,latestEonOrHighestEonotheme,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,geologicalContextID,latestChronometricAge,latestChronometricAgeReferenceSystem,earliestChronometricAge,earliestChronometricAgeReferenceSystem,chronometricAgeID,chronometricAgeProtocol,chronometricAgeUncertaintyMethod,chronometricAgeUncertaintyInYears,verbatimChronometricAge,materialDated,uncalibratedChronometricAge,chronometricAgeDeterminedBy,lithostratigraphicTerms,group,formation,member,bed,culturalContext,culturalOccupationPeriod,culturalRegions,culturalAffiliations,waterTemperatureInDegreesCelsius,waterSurfaceTemperatureInDegreesCelsius,bcid,expeditionCode,projectId,
Australia,"Picnic Ground Creek, Eungella NP, Qld",1995,b6f531b181b07bb53e93016b9dba174d,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300153,,-21.07083,148.63778,,,,,,,,,,,,,,465,,,,,Decimal degrees,,,,465,,,D | 2 | 3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2b6f531b181b07bb53e93016b9dba174d,release1,300,
Australia,"Massey Creek, nr Ravenshoe, Qld",2000,b6fa89f6a46a308d2abeebecb5d5dce0,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300784,,-17.61056,145.55972,,,,,,,,,,,,,,978,,,,,Decimal degrees,,,,978,,,D | 1 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2b6fa89f6a46a308d2abeebecb5d5dce0,release1,300,
Australia,"Peter's Creek, Mary River catchment",2005,b7181e468bd9b2c4bb5205de08be8a65,"Kriger, Kerry M - kerry[at]savethefrogs.com",,,,Australasia,,,,300662,,-26.681111,152.606111,,,,,,,,,,,,,,475,,,,,"DMS, converted",,,,475,,,D | 2 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2b7181e468bd9b2c4bb5205de08be8a65,release1,300,
Australia,BDR,2005,b71e4a2de997fba759e24178d80b6dd6,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300766,,-17.76056,141.02944,,,,,,,,,,,,,,10,,,,,Decimal degrees,,,,10,,,ND | 0 | 3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2b71e4a2de997fba759e24178d80b6dd6,release1,300,
Australia,"Dooloomai Falls RHS, Eungella NP",1996,b751c5406ef7d7e56807c5575af2bd6d,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300707,,-21.05278,148.63306,,,,,,,,,,,,,,597,,,,,Decimal degrees,,,,597,,,ND | 0 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2b751c5406ef7d7e56807c5575af2bd6d,release1,300,
Australia,"Brisbane, Queensland",1998,b7597595a0a1dd4ba7aaffaf4d6ebe7b,"Berger, Lee - Lee.Berger[at]dah.csiro.au",,,,Australasia,,,,300037,,-27.63333,152.38333,,,,,,,,,,,,,,222,,,,,"Google Earth, based on location name",,,,222,,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2b7597595a0a1dd4ba7aaffaf4d6ebe7b,release1,300,
Australia,Collinsville - Bowen Road,2002,b796a1ffa689f2220ac92b87ccc1593b,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300720,,-20.07194,148.15194,,,,,,,,,,,,,,29,,,,,Decimal degrees,,,,29,,,ND | 0 | 4,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2b796a1ffa689f2220ac92b87ccc1593b,release1,300,
Australia,"Purling Brook - below falls, Nerang River catchment",2005,b8087616929fd83efcdc8026a385c4a9,"Kriger, Kerry M - kerry[at]savethefrogs.com",,,,Australasia,,,,300585,,-28.188889,153.271111,,,,,,,,,,,,,,460,,,,,"DMS, converted",,,,460,,,D | 2 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2b8087616929fd83efcdc8026a385c4a9,release1,300,
Australia,"The Brickpit, Sydney Olympic Park, 12 of 17 ponds",2006,b8101a8ae77fdb782c014e03171eb765,"Stockwell, Michelle P - michelle.stockwell[at]newcastle.edu.au",,,,Australasia,,,13,301020,,-33.840657,151.069775,,,,,,,,,,,,,,,,,,,"Google Earth, NSW topo maps",,,,,11,,D | 2 | 3,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN2b8101a8ae77fdb782c014e03171eb765,release2,300,
Australia,"Six Mile Creek headwaters, Mary River catchment",2004,b84e262739175b53024273039969b4f9,"Kriger, Kerry M - kerry[at]savethefrogs.com",,,,Australasia,,,,300654,,-26.72,152.556111,,,,,,,,,,,,,,680,,,,,"DMS, converted",,,,680,,,D | 2 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2b84e262739175b53024273039969b4f9,release1,300,
Australia,Unknown,2013,b868d37bebbad2498b1ef8d99a034451,Laura Brannelly,,,Laura Brannelly,,,,25,,,-36.359,148.484,,,,,,,,,,,,,,,,,30,,,,,,1519,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQT2b868d37bebbad2498b1ef8d99a034451,zawacki,222,
Australia,Unknown,2013,b8b56f5b215db3d038173ef3ab23c878,Laura Brannelly,,,Laura Brannelly,,,,27,,,-36.372,148.452,,,,,,,,,,,,,,,,,30,,,,,,1606,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQT2b8b56f5b215db3d038173ef3ab23c878,zawacki,222,
Australia,"Yowgarrabah, Nerang River, Numinbah Valley",2010,b97c68b5717b28b191b821e66b49f7ff,"Kindermann, Christina - C.Kindermann[at]griffith.edu.au",,,,Australasia,,,,301050,,-28.177,153.228,,,,,,,,,,,,,,155,,,110,,Decimal degrees; coordinate error based on 3 decimal-place precision of coordinates,,,,,11,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN2b97c68b5717b28b191b821e66b49f7ff,release2,300,
Australia,Dianella,1965,b9bad03440a356c227170e19515a6080,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300499,,-31.88333,115.88333,,,,,,,,,,,,,,58,,,,,Decimal degrees,,,,58,,,ND | 0 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2b9bad03440a356c227170e19515a6080,release1,300,
Australia,"Talbot Rd, Perth",1993,b9edab3dc995f631679e1e5be1a9fef1,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300503,,-31.86667,116.03333,,,,,,,,,,,,,,118,,,,,Decimal degrees,,,,118,,,ND | 0 | 2,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2b9edab3dc995f631679e1e5be1a9fef1,release1,300,
Australia,"Ogilvies Dam, Kosciuszko National Park",2013,b9fef69e5ed446c000f674d4006b5824,"Brannelly, Laura - laura.brannelly[at]my.jcu.edu.au",,,,Australasia,,,7,301007,,-36.015831,148.327788,,,,,,,,,,,,,,,,,250,,"Google Earth, NSW topo maps",,,,,10,,D | 2 | 2,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN2b9fef69e5ed446c000f674d4006b5824,release2,300,
Australia,"Tully, Queensland",1998,ba099862fd926db7e66146fe93b32608,"Berger, Lee - Lee.Berger[at]dah.csiro.au",,,,Australasia,,,,300045,,-17.934,145.9234,,,,,,,,,,,,,,199,,,,,"Google Earth, based on location name",,,,199,,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2ba099862fd926db7e66146fe93b32608,release1,300,
Australia,BDR,2005,ba6f92a42aedcfd625de29cbe64a71e9,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300767,,-17.75889,141.03,,,,,,,,,,,,,,10,,,,,Decimal degrees,,,,10,,,ND | 0 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2ba6f92a42aedcfd625de29cbe64a71e9,release1,300,
Australia,Unknown,2013,ba8cc78ed457b7d8de6c835da50a291e,Laura Brannelly,,,Laura Brannelly,,,,1,,,-35.958,148.401,,,,,,,,,,,,,,,,,30,,,,,,1404,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQT2ba8cc78ed457b7d8de6c835da50a291e,zawacki,222,
Australia,"Bellingen, New South Wales, private garden",1998,bada561494a42449f1388b840b4c080d,"Berger, Lee - Lee.Berger[at]dah.csiro.au",,,,Australasia,,,,300030,,-30.45139,152.89667,,,,,,,,,,,,,,162,,,,,Decimal degrees,,,,162,,,D | 1 | 1,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2bada561494a42449f1388b840b4c080d,release1,300,
Australia,"Gheerulla Creek, Delicia Road Conservation Park",2002,bb15b863ca3e050a79dc96c1948ee15c,"Symonds, Emma P (Pearl) - pearl66[at]bigpond.com.au",,,,Australasia,,,,300136,,-26.6,152.83333,,,,,,,,,,,,,,380,,,,,"DMS, converted",,,,380,,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2bb15b863ca3e050a79dc96c1948ee15c,release1,300,
Australia,"O' Keefes Crossing, Big Tableland, Qld",2000,bb2b97980b6e3f1c04b1fb7379288317,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300849,,-15.70972,145.2625,,,,,,,,,,,,,,587,,,,,Decimal degrees,,,,587,,,D | 2 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2bb2b97980b6e3f1c04b1fb7379288317,release1,300,
Australia,"Sawyers Rd, Sawyers Valley",1999,bb6985990de48ca7f9029f26b74ca1ed,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300495,,-31.9,116.2,,,,,,,,,,,,,,307,,,,,Decimal degrees,,,,307,,,ND | 0 | 2,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2bb6985990de48ca7f9029f26b74ca1ed,release1,300,
Australia,2 KM WSW Dunsborough,1999,bbb8c34de81f76b71aca83662c95bb07,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300422,,-33.61667,115.06667,,,,,,,,,,,,,,77,,,,,Decimal degrees,,,,77,,,ND | 0 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2bbb8c34de81f76b71aca83662c95bb07,release1,300,
Australia,Jangardup South,1997,bbff5ab499f1a4f1f91210ea2fe30eb3,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300695,,-23.68333,115.63333,,,,,,,,,,,,,,304,,,,,Decimal degrees,,,,304,,,ND | 0 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2bbff5ab499f1a4f1f91210ea2fe30eb3,release1,300,
Australia,"Bd 4, Southern Highlands",2011,bc1455f4adf3d80d69668abc124b231e,"Scheele, Ben C - ben.scheele[at]anu.edu.au",,,,Australasia,,,,300894,,-35.628061,148.955992,,,,,,,,,,,,,,,,,,,"publication map, Google Earth",,,,,8,,D | 1 | 1,Australian Capital Territory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2bc1455f4adf3d80d69668abc124b231e,release1,300,
Australia,Kroombit Tops SF,1999,bc237b7a21aa988006f9c3b32a7ca58d,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300685,,-24.394,150.95,,,,,,,,,,,,,,674,,,,,Decimal degrees,,,,674,,,ND | 0 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2bc237b7a21aa988006f9c3b32a7ca58d,release1,300,
Australia,Cuckoo Hill,2011,bc6060b066e965d6d885cfa86de6469a,"McLelland, David J - dmclelland[at]zoossa.com.au",,,,Australasia,,,3,300932,,-15.38,126.33,,,,,,,,,,,,,,,,,800,,Decimal degreescoordinate accuracy based on coordinate precision to only 2 decimal places,,,,,5,,ND | 0 | <unk>,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2bc6060b066e965d6d885cfa86de6469a,release1,300,
Australia,"Sugar Glider, northern coast of NSW",2012,bc63ba33704fe3dd6ccac427a375b71e,"Lettoof, Damian - damian.lettoof[at]sydney.edu.au",,,,Australasia,,,,301042,,-28.373026,153.555669,,,,,,,,,,,,,,,,,,,"UTM coordinates, converted",,,,,5,,U | 1 | 3,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN2bc63ba33704fe3dd6ccac427a375b71e,release2,300,
Australia,Grey Mare Range,2008,bc6d77a7373582d02b8dc088a924eb9b,See reference,,,,Australasia,,,18,301003,,-36.316111,148.260556,,,,,,,,,,,,,,,,,,,"Google Earth, NSW topo maps",,,,,11,,ND | 0 | 2,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN2bc6d77a7373582d02b8dc088a924eb9b,release2,300,
Australia,Millstream,2005,bc8e16f462f3cd74acede961633d2b5a,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300781,,-17.64278,145.45806,,,,,,,,,,,,,,913,,,,,Decimal degrees,,,,913,,,ND | 0 | 4,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2bc8e16f462f3cd74acede961633d2b5a,release1,300,
Australia,"Majuba Ck, near Miriwinni, Qld",2001,bd0d817b4bec23c89aa2ece6153fcd4d,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300797,,-17.43,145.84389,,,,,,,,,,,,,,401,,,,,Decimal degrees,,,,401,,,ND | 0 | 4,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2bd0d817b4bec23c89aa2ece6153fcd4d,release1,300,
Australia,"Lake Mountain, Marysville, Site L4, Echo Flat",2010,bd3467bbefdd6a676ba50c3e3b3b850f,See reference,,,,Australasia,,,30,301074,,-37.488368,145.880219,,,,,,,,,,,,,,,,,,,"publication map, Google Earth",,,,,11,,D | <unk> | <unk>,Victoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN2bd3467bbefdd6a676ba50c3e3b3b850f,release2,300,
Australia,"Summer Creek, Mary River catchment",2005,bd4220dc5da223b558d8ccc8523ae14b,"Kriger, Kerry M - kerry[at]savethefrogs.com",,,,Australasia,,,,300664,,-26.663056,152.578889,,,,,,,,,,,,,,600,,,,,"DMS, converted",,,,600,,,D | 2 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2bd4220dc5da223b558d8ccc8523ae14b,release1,300,
Australia,"Tree Fern Creek, Eungella NP, Qld",1996,bd626c725e9be0a917fa48f7deea1337,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300155,,-21.07083,148.64833,,,,,,,,,,,,,,485,,,,,Decimal degrees,,,,485,,,D | 2 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2bd626c725e9be0a917fa48f7deea1337,release1,300,
Australia,Millaa Millaa Environmental Park,2007,bd93fe63d4fb7829f50a6a76dffcec00,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300793,,-17.49778,145.61278,,,,,,,,,,,,,,752,,,,,Decimal degrees,,,,752,,,ND | 0 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2bd93fe63d4fb7829f50a6a76dffcec00,release1,300,
Australia,"Double Dutch Farm, Lanitza",1998,bda0c870fa5f1c8be4bde7972ff9a4c2,"Berger, Lee - Lee.Berger[at]dah.csiro.au",,,,Australasia,,,,300032,,-29.882,153.001,,,,,,,,,,,,,,218,,,,,Decimal degrees,,,,218,,,D | 1 | 1,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2bda0c870fa5f1c8be4bde7972ff9a4c2,release1,300,
Australia,Twelve Mile Lagoon,2016,be920de88fdb56cd273126ba65edbd69,"Catullo, Renee - renee.catullo[at]gmail.com",,,,Australasia,,,17,300996,,-17.848,141.128,,,,,,,,,,,,,,,,,110,,Decimal degrees; coordinate error based on 3 decimal-place precision of coordinates,,,,,1,,ND | 0 | 3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN2be920de88fdb56cd273126ba65edbd69,release2,300,
Australia,"Eungella National Park, Queensland",1996,bf1006cdea9e1d6a4ef07676242ba122,"Berger, Lee - Lee.Berger[at]dah.csiro.au",,,,Australasia,,,,300042,,-21.06222,148.63917,,,,,,,,,,,,,,587,,,,,Decimal degrees,,,,587,,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2bf1006cdea9e1d6a4ef07676242ba122,release1,300,
Australia,Barrett's Lagoon,2005,bf17111c319e72188f52dfb85f5c89a3,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300860,,-15.42417,145.15417,,,,,,,,,,,,,,45,,,,,Decimal degrees,,,,45,,,ND | 0 | 10,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2bf17111c319e72188f52dfb85f5c89a3,release1,300,
Australia,"Sponar's Creek, Kosciuszko National Park",2013,bf6c7e9ea4692c8accd44b9ad020e931,"Brannelly, Laura - laura.brannelly[at]my.jcu.edu.au",,,,Australasia,,,25,301001,,-36.359,148.5,,,,,,,,,,,,,,1515,,,,,"DMS, converted",,,,,9,,D | 2 | 2,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN2bf6c7e9ea4692c8accd44b9ad020e931,release2,300,
Australia,"Booloumba Falls, Mary River catchement",2005,bf89f114690b42d65ad7f9ff5cfcaedf,"Kriger, Kerry M - kerry[at]savethefrogs.com",,,,Australasia,,,,300661,,-26.686111,152.62,,,,,,,,,,,,,,430,,,,,"DMS, converted",,,,430,,,D | 2 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2bf89f114690b42d65ad7f9ff5cfcaedf,release1,300,
Australia,Cape Melville,2013,bf8e858f63e0fb40c7b55329c7b117c8,"Hoskin, Conrad - conrad.hoskin[at]jcu.edu.au",,,,Australasia,,,13,301061,,-14.2707,144.4924,,,,,,,,,,,,,,420,,,,,Decimal degrees,,,,,12,,ND | 0 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN2bf8e858f63e0fb40c7b55329c7b117c8,release2,300,
Australia,Snowy River and Perisher Creek Junction on Guthega Rd,1976,bf9355f0b575de0f48066facea7c305f,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300306,,-36.382,148.401,,,,,,,,,,,,,,1565,,,,,Decimal degrees,,,,1565,,,ND | 0 | 1,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2bf9355f0b575de0f48066facea7c305f,release1,300,
Australia,"Kulkurna Station, Lower Murray River, New South Wales, Australia",2009,bfb1cc7ec0fd897661eeff56d3562b06,"V_r_s, Judit - jvoros[at]nhmus.hu",,,,Australasia,,,,300873,,-34.02,141.03,,,,,,,,,,,,,,38,,,,,Decimal degrees,,,,38,2,,ND | 0 | 1,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2bfb1cc7ec0fd897661eeff56d3562b06,release1,300,
Australia,Unknown,2013,bfe9801f509c4ed46191108ed715fbca,Laura Brannelly,,,Laura Brannelly,,,,16,,,-35.958,148.401,,,,,,,,,,,,,,,,,30,,,,,,1404,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQT2bfe9801f509c4ed46191108ed715fbca,zawacki,222,
Australia,Tyagarah Nature Reserve,2006,bff7124e478264903956ae772ad63b8a,"Simpkins, Clay - claysimpkins[at]hotmail.com",,,,Australasia,,,24,300956,,-28.6068,153.5676,,,,,,,,,,,,,,,,,,,Decimal degrees,,,,,1,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN2bff7124e478264903956ae772ad63b8a,release2,300,
Australia,"Road to Brooms Head, northern coast of NSW",2012,c021f6a79ba225f56320f40efb38e0cc,"Lettoof, Damian - damian.lettoof[at]sydney.edu.au",,,,Australasia,,,,301033,,-29.504381,153.245947,,,,,,,,,,,,,,,,,,,"UTM coordinates, converted",,,,,5,,ND | 0 | 2,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN2c021f6a79ba225f56320f40efb38e0cc,release2,300,
Australia,"Poona Lake, Great Sandy National Park",2006,c0394d78f66a71b41b3a081933121697,"Simpkins, Clay - claysimpkins[at]hotmail.com",,,,Australasia,,,16,300967,,-25.9634,153.1097,,,,,,,,,,,,,,,,,,,Decimal degrees,,,,,11,,D | 2 | 3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN2c0394d78f66a71b41b3a081933121697,release2,300,
Australia,15 KM ENE Bridgetown,1999,c04b4e3ae27d49ab5c1dad705011904c,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300407,,-33.91667,116.28333,,,,,,,,,,,,,,158,,,,,Decimal degrees,,,,158,,,D | 2 | 3,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2c04b4e3ae27d49ab5c1dad705011904c,release1,300,
Australia,"Dalrymple Ck, Goomburra, Qld",1999,c0798c589843c10167253bd68d54d13e,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300598,,-27.98575,152.35833,,,,,,,,,,,,,,874,,,,,Decimal degrees,,,,874,,,D | 2 | 4,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2c0798c589843c10167253bd68d54d13e,release1,300,
Australia,"Windin Creek west, nr Butcher's Creek, NQ",2000,c0b1f5924fccac79bf9a3ba561f9607f,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300807,,-17.37408,145.71797,,,,,,,,,,,,,,667,,,,,Decimal degrees,,,,667,,,ND | 0 | 4,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2c0b1f5924fccac79bf9a3ba561f9607f,release1,300,
Australia,Herdsman Lake (South),1992,c0e647bdb27296ee25489cfb250b4911,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300481,,-31.91667,115.8,,,,,,,,,,,,,,23,,,,,Decimal degrees,,,,23,,,ND | 0 | 2,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2c0e647bdb27296ee25489cfb250b4911,release1,300,
Australia,"Mt. Glorious, Queensland",1998,c1197b5bcc77627a8f3ab7f9ea8c7fc1,"Berger, Lee - Lee.Berger[at]dah.csiro.au",,,,Australasia,,,,300038,,-27.33333,152.76667,,,,,,,,,,,,,,508,,,,,Decimal degrees,,,,508,,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2c1197b5bcc77627a8f3ab7f9ea8c7fc1,release1,300,
Australia,Sale,1999,c1293e106a8a4e582b9546aada04d17c,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300296,,-38.10944,147.06333,,,,,,,,,,,,,,37,,,,,Decimal degrees,,,,37,,,ND | 0 | 1,Victoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2c1293e106a8a4e582b9546aada04d17c,release1,300,
